Strain,Experiment,Source,Mouse,Vaccination_status,Lung_CFU,Spleen_CFU,Cell number,CD3_prestim,CD4_prestim,CD8_prestim,CD4neg_CD8neg_prestim,CD3neg_prestim,CD3_p300,CD3_media,CD4_p300,CD4_media,CD8_p300,CD8_media,CD4neg_CD8neg_p300,CD4neg_CD8neg_media,CD3neg_p300,CD3neg_media,CD4_aCD3_CD107a,CD4_p300_CD107a,CD4_media_CD107a,CD8_aCD3_CD107a,CD8_p300_CD107a,CD8_media_CD107a,CD4neg_CD8neg_aCD3_CD107a,CD4neg_CD8neg_p300_CD107a,CD4neg_CD8neg_media_CD107a,CD3neg_aCD3_CD107a,CD3neg_p300_CD107a,CD3neg_media_CD107a,CD4_aCD3_IFNg,CD4_p300_IFNg,CD4_media_IFNg,CD8_aCD3_IFNg,CD8_p300_IFNg,CD8_media_IFNg,CD4neg_CD8neg_aCD3_IFNg,CD4neg_CD8neg_p300_IFNg,CD4neg_CD8neg_media_IFNg,CD3neg_aCD3_IFNg,CD3neg_p300_IFNg,CD3neg_media_IFNg,CD4_aCD3_IL-2,CD4_p300_IL-2,CD4_media_IL-2,CD8_aCD3_IL-2,CD8_p300_IL-2,CD8_media_IL-2,CD4neg_CD8neg_aCD3_IL-2,CD4neg_CD8neg_p300_IL-2,CD4neg_CD8neg_media_IL-2,CD3neg_aCD3_IL-2,CD3neg_p300_IL-2,CD3neg_media_IL-2,CD4_aCD3_IL-4,CD4_p300_IL-4,CD4_media_IL-4,CD8_aCD3_IL-4,CD8_p300_IL-4,CD8_media_IL-4,CD4neg_CD8neg_aCD3_IL-4,CD4neg_CD8neg_p300_IL-4,CD4neg_CD8neg_media_IL-4,CD3neg_aCD3_IL-4,CD3neg_p300_IL-4,CD3neg_media_IL-4,CD4_aCD3_IL-10,CD4_p300_IL-10,CD4_media_IL-10,CD8_aCD3_IL-10,CD8_p300_IL-10,CD8_media_IL-10,CD4neg_CD8neg_aCD3_IL-10,CD4neg_CD8neg_p300_IL-10,CD4neg_CD8neg_media_IL-10,CD3neg_aCD3_IL-10,CD3neg_p300_IL-10,CD3neg_meda_IL-10,CD4_aCD3_IL-17a,CD4_p300_IL-17a,CD4_media_IL-17a,CD8_aCD3_IL-17a,CD8_p300_IL-17a,CD8_media_IL-17a,CD4neg_CD8neg_aCD3_IL-17a,CD4neg_CD8neg_p300_IL-17a,CD4neg_CD8neg_media_IL-17a,CD3neg_aCD3_IL-17a,CD3neg_p300_IL-17a,CD3neg_media_IL-17a,CD4_aCD3_TNF,CD4_p300_TNF,CD4_media_TNF,CD8_aCD3_TNF,CD8_p300_TNF,CD8_media_TNF,CD4neg_CD8neg_aCD3_TNF,CD4neg_CD8neg_p300_TNF,CD4neg_CD8neg_media_TNF,CD3neg_aCD3_TNF,CD3neg_p300_TNF,CD3neg_media_TNF
CC032,RL-03,UNC,1,0,6.093421685,4.819543936,26672268.91,3093983.193,2232468.908,216045.3782,213378.1513,8668487.395,0.418,0.392,0.608,0.611,0.0727,0.0805,0.248,0.263,0.607,0.621,0.142,0.0872,0.0757,0.336,0.157,0.186,,0.0789,0.111,,0.707,0.624,0.232,0.053,0.0202,0.29,0.129,0.0124,,0,0,,0.0845,0.0029,0.0257,0.006,0.0076,0.0076,0.0112,0.0041,,0.0016,0.0038,,0.0073,0.0055,0.0023,0.002,0.0049,0,0,0,,0.0033,0.0025,,0.0039,0.0052,0.0248,0.0054,0.006,0.0141,0.0562,0.0413,,0,0,,0.0138,0.0023,0.0299,0.0081,0.0065,0.0098,0.0225,0.0207,,0.0345,0.0468,,0.0183,0.0105,0.0566,0.0215,0.0185,0.052,0.073,0.0579,,0.0082,0.0038,,0.064,0.0224
CC032,RL-03,UNC,2,0,5.954242509,2.954242509,15882352.94,2239411.765,1620000,130235.2941,177882.3529,4558235.294,0.517,0.494,0.662,0.717,0.0676,0.0552,0.205,0.185,0.497,0.517,0.085,0.0669,0.0653,0.162,0.0884,0.105,,0.0544,0.0672,,0.553,0.462,0.135,0.0259,0.0114,0.152,0.0241,0.0039,,0,0.0012,,0.0325,0.0029,0.0223,0.0021,0.0021,0.0148,0.004,0.0078,,0,0.0012,,0.0062,0.0031,0,0.0008,0.0015,0,0.004,0.0078,,0.0053,0.0012,,0.004,0.0023,0.0091,0.0041,0.0036,0.0127,0.008,0.0078,,0,0,,0.0076,0.0002,0.0123,0.0053,0.0042,0.0084,0,0,,0.0305,0.0301,,0.0107,0.0033,0.0168,0.0152,0.0135,0.0169,0.0442,0.0233,,0.0053,0.0035,,0.0316,0.0121
CC032,RL-03,UNC,3,0,5.614193905,2.873126764,20420168.07,3451008.403,2613781.513,287924.3697,204201.6807,6861176.471,0.552,0.502,0.685,0.685,0.124,0.121,0.138,0.156,0.47,0.518,0.079,0.0395,0.035,0.255,0.0889,0.05,,0.0363,0.0759,,0.488,0.437,0.104,0.0135,0.0098,0.187,0.0444,0,,0.0018,0.0022,,0.0294,0.0036,0.0171,0.0055,0.0059,0.0064,0.0061,0.0083,,0.0036,0.0022,,0.0074,0.0075,0.0024,0.0007,0.001,0,0.004,0.0028,,0,0,,0.0018,0.001,0.0127,0.0029,0.0034,0.0149,0.0121,0.0028,,0,0,,0.0053,0.0007,0.0155,0.0018,0.0025,0.0085,0.0081,0,,0.0345,0.0325,,0.0056,0.002,0.0329,0.008,0.0034,0.0447,0.0364,0.0222,,0.0036,0.0043,,0.03,0.0088
CC032,RL-03,UNC,4,0,6.260071388,3.276461804,19820168.07,1429034.118,965242.1849,83244.70588,166489.4118,4598278.992,0.467,0.434,0.518,0.555,0.0802,0.0697,0.332,0.324,0.546,0.581,0.152,0.118,0.148,0.289,0.182,0.205,,0.0711,0.0952,,0.695,0.68,0.125,0.0203,0.0044,0.283,0.125,0.0737,,0,0,,0.0153,0.0087,0.0182,0.0046,0.0008,0.0042,0,0.0032,,0.0007,0.0007,,0.0047,0.0012,0.002,0.0028,0.0024,0.0035,0.006,0.0128,,0.0022,0.0007,,0.0027,0.0033,0.0097,0.0065,0.0032,0.0148,0.0357,0.0192,,0.0014,0.0041,,0.0014,0,0.0115,0.0078,0.0028,0.0106,0.0149,0.0064,,0.0467,0.0469,,0.0067,0.0062,0.0188,0.0184,0.0032,0.0422,0.0655,0.016,,0.0287,0.0166,,0.0226,0.0088
CC032,RL-03,UNC,5,0,6.63748973,4.857332496,27418487.39,2878941.176,1872682.689,222089.7479,241282.6891,7128806.723,0.581,0.606,0.602,0.643,0.0851,0.102,0.251,0.209,0.436,0.414,0.0938,0.0993,0.0983,0.215,0.207,0.125,,0.0681,0.0753,,0.577,0.523,0.156,0.0452,0.0071,0.208,0.14,0.0538,,0,0,,0.0459,0.0109,0.0064,0.0401,0.0014,0,0.0579,0,,0.0159,0.0021,,0.0338,0.0022,0,0.0004,0,0,0.0055,0.0022,,0.0019,0.0021,,0.0028,0.0048,0.0048,0.0097,0.0014,0.0134,0.0441,0.0108,,0.0009,0.001,,0.0059,0,0.0095,0.009,0.0024,0.0067,0.011,0.0022,,0.0457,0.0262,,0.0072,0.0058,0.0095,0.0226,0.0003,0.0134,0.0606,0,,0.0037,0.001,,0.0444,0.0038
CC032,RL-03,UNC,6,1,5.29666519,3.290034611,27544537.82,2974810.084,2198054.118,148740.5042,239637.479,8896885.714,0.521,0.531,0.593,0.6,0.0784,0.0826,0.276,0.263,0.502,0.485,0.0916,0.0961,0.0784,0.2,0.0849,0.0597,,0.0557,0.0572,,0.791,0.631,0.0856,0.0221,0.0017,0.103,0.0133,0.0157,,0,0,,0.0091,0.0014,0.0214,0.0049,0.0004,0.0037,0.0027,0,,0.003,0,,0.0045,0.0006,0.0009,0.0004,0.0004,0.0025,0,0.0031,,0.0015,0.001,,0.0002,0.0009,0.0124,0.006,0.0009,0.0111,0.0186,0.0031,,0.0008,0.001,,0.0019,0,0.0128,0.006,0.0013,0.0136,0.008,0,,0.0271,0.0316,,0.0035,0.0009,0.0241,0.0126,0.0004,0.0371,0.0212,0,,0.003,0.001,,0.0181,0.0011
CC032,RL-03,UNC,7,1,5.037426498,3.15330662,28477310.92,4243119.328,3189458.824,316098.1513,361661.8487,10935287.39,0.479,0.487,0.665,0.671,0.088,0.0873,0.201,0.2,0.539,0.525,0.11,0.0533,0.0584,0.311,0.076,0.0809,,0.0764,0.0641,,0.616,0.513,0.162,0.0302,0.001,0.138,0.0266,0.011,,0.0017,0.0016,,0.0163,0.0021,0.031,0.0055,0.001,0.0025,0.0038,0,,0,0,,0.0045,0.0015,0,0.0005,0,0.0049,0,0,,0.0033,0,,0.0006,0.0009,0.0224,0.0055,0.0029,0.0198,0.0038,0.0147,,0,0.0016,,0.0042,0,0.0269,0.007,0.0043,0.0123,0,0.0074,,0.0465,0.0481,,0.0033,0.0069,0.0522,0.0186,0.001,0.0568,0.0418,0,,0.0066,0,,0.0214,0.0009
CC032,RL-03,UNC,8,1,4.643452676,2.956648579,18050420.17,3086621.849,2220201.681,306857.1429,364618.4874,6028840.336,0.481,0.471,0.604,0.633,0.0998,0.0874,0.252,0.243,0.546,0.549,0.0927,0.0569,0.0957,0.28,0.0708,0.118,,0.0916,0.104,,0.596,0.544,0.104,0.021,0.0018,0.158,0.0283,0.0175,,0,0,,0.0141,0.003,0.0306,0.0016,0.0018,0.0072,0.0047,0.0088,,0.0019,0.0047,,0.0066,0.0026,0.0006,0.0008,0.0018,0.0012,0,0.0044,,0,0.0016,,0,0.0003,0.0223,0.0023,0.0012,0.0228,0.0189,0.0132,,0.0019,0.0016,,0.0033,0,0.0399,0.0039,0.0036,0.0132,0.0047,0.0044,,0.0411,0.0583,,0.005,0.0013,0.0442,0.0055,0.0018,0.0552,0.033,0.0044,,0.0093,0.0031,,0.0216,0.0046
CC032,RL-03,UNC,9,1,4.643452676,1.812913357,19184873.95,2110336.134,1669084.034,132375.6303,161152.9412,5218285.714,0.464,0.421,0.614,0.664,0.0888,0.045,0.246,0.25,0.548,0.59,0.104,0.0856,0.0838,0.221,0.0867,0.157,,0.0793,0.12,,0.632,0.553,0.0877,0.0151,0.0033,0.1,0.023,0,,0,0,,0.0059,0.0019,0.0269,0.0048,0.004,0.0058,0.0026,0.0098,,0.0009,0.0106,,0.0063,0.0079,0.0002,0.0033,0.002,0.0029,0.0026,0,,0.0009,0,,0.0002,0.0006,0.0135,0.0074,0.002,0.0088,0.0153,0.0294,,0,0,,0.001,0.0009,0.0162,0.0052,0.0047,0.0117,0.0102,0.0098,,0.0323,0.0653,,0.0046,0.0038,0.0304,0.0144,0.008,0.039,0.0255,0,,0.0083,0,,0.0157,0.0107
CC032,RL-03,UNC,10,1,5.127104798,2.290034611,23672268.91,1174144.538,639151.2605,33141.17647,298270.5882,9326873.95,0.314,0.342,0.351,0.38,0.0357,0.016,0.518,0.532,0.705,0.683,0.276,0.182,0.211,0.387,0.237,0.217,,0.0642,0.104,,0.652,0.648,0.375,0.0946,0.0165,0.271,0.0321,0.0435,,0,0,,0.0158,0.0023,0.0586,0.0183,0.0073,0.0137,0.0064,0,,0.0018,0.0039,,0.0099,0.0045,0.0045,0.0085,0.0027,0,0.0064,0,,0.0004,0.0007,,0.0006,0.0005,0.0558,0.0398,0.0174,0.0364,0.0256,0.087,,0.0004,0.0007,,0.0028,0.0007,0.0688,0.0359,0.0192,0.0228,0.0064,0,,0.0571,0.0385,,0.009,0.004,0.119,0.0835,0.054,0.0957,0.0833,0.109,,0.0084,0.0052,,0.0253,0.0207
CC023,RL-03,UNC,11,0,8.797959644,4.607455023,35571428.57,284571.4286,78257.14286,3308.142857,174300,2461542.857,0.205,0.187,0.412,0.458,0.0172,0.018,0.538,0.491,0.783,0.8,0.519,0.269,0.204,0.528,0.161,0.344,,0.0567,0.0423,,0.864,0.788,0.672,0.289,0.136,0.767,0.903,0.812,,0,0,,0.0533,0.0207,0.0354,0.0108,0.0012,0.0063,0,0,,0,0,,0.0012,0,0.0684,0.0565,0.0405,0.0818,0.0323,0.125,,0.0639,0.04,,0.211,0.186,0.0861,0.0336,0.0074,0.0566,0.0323,0,,0.001,0,,0.002,0,0.0943,0.0538,0.0172,0.0252,0,0,,0.148,0.096,,0.172,0.134,0.153,0.0444,0.0037,0.0692,0.0323,0,,0.0268,0.0046,,0.0988,0.0181
CC023,RL-03,UNC,12,0,8.625312451,4.574031268,25426890.76,150018.6555,55939.15966,2796.957983,45768.40336,2669823.529,0.144,0.128,0.346,0.409,0.0274,0.0288,0.572,0.526,0.839,0.857,0.482,0.306,0.314,0.516,0.524,0.438,,0.0844,0.0513,,0.89,0.871,0.623,0.304,0.153,0.78,0.905,0.812,,0.0011,0,,0.0349,0.0255,0.0491,0.0283,0,0,0,0,,0,0,,0.0019,0.0000898,0.115,0.117,0.107,0.126,0.286,0.125,,0.116,0.0741,,0.382,0.322,0.114,0.0472,0.0132,0.0495,0.0952,0.0208,,0,0,,0.0007,0.0006,0.114,0.0623,0.0529,0.022,0.0476,0.0208,,0.137,0.0981,,0.289,0.233,0.156,0.0566,0.022,0.0714,0.0714,0.0208,,0.0262,0.0091,,0.0903,0.0454
CC023,RL-03,UNC,13,0,7.64738297,4.736396502,15968067.23,450299.4958,202794.4538,15968.06723,167664.7059,2730539.496,0.196,0.204,0.392,0.506,0.0367,0.0421,0.488,0.408,0.795,0.789,0.223,0.179,0.121,0.347,0.174,0.135,,0.218,0.176,,0.413,0.449,0.325,0.215,0.0616,0.679,0.521,0.778,,0.0006,0,,0.0105,0.0107,0.0736,0.0256,0,0.0116,0.0083,0,,0.0006,0,,0.0018,0.0002,0.009,0.0256,0.0144,0.0173,0,0.0108,,0.0405,0.0279,,0.0177,0.0208,0.0916,0.0597,0.0076,0.0549,0.0496,0.0108,,0.0162,0.0045,,0.0019,0,0.0658,0.0434,0.0063,0.0202,0,0,,0.166,0.135,,0.0178,0.0162,0.13,0.0659,0.0013,0.156,0.0496,0.0054,,0.0697,0.0619,,0.0394,0.0128
CC023,RL-03,UNC,14,0,8.049218023,5.146128036,26712605.04,659801.3445,253769.7479,23239.96639,269797.3109,3873327.731,0.217,0.204,0.508,0.552,0.0523,0.0438,0.393,0.347,0.769,0.783,0.331,0.199,0.195,0.455,0.281,0.18,,0.252,0.256,,0.767,0.743,0.518,0.282,0.131,0.869,0.929,0.928,,0.0012,0,,0.0421,0.0255,0.0998,0.023,0.0011,0.0096,0.0045,0,,0.0012,0,,0.0049,0.0003,0.0338,0.0551,0.0743,0.0318,0.067,0.0216,,0.233,0.221,,0.319,0.297,0.116,0.0721,0.0029,0.051,0.116,0.0144,,0,0,,0.0036,0,0.107,0.0703,0.0371,0.0223,0.0446,0,,0.221,0.193,,0.256,0.213,0.187,0.0854,0.0029,0.105,0.129,0,,0.0148,0.0018,,0.0539,0.0042
CC023,RL-03,UNC,15,0,8.773786445,5.273001272,23954621.85,249128.0672,103004.8739,5509.563025,112586.7227,3066191.597,0.14,0.13,0.483,0.491,0.0447,0.0335,0.437,0.439,0.843,0.851,0.458,0.26,0.24,0.511,0.319,0.333,,0.101,0.0744,,0.89,0.886,0.581,0.218,0.102,0.799,0.916,0.845,,0.0009,0,,0.0271,0.0107,0.0289,0.0078,0.0008,0,0,0,,0,0,,0.0009,0,0.0543,0.11,0.0959,0.036,0.143,0.143,,0.122,0.0917,,0.406,0.333,0.1,0.0358,0.0032,0.036,0.0672,0.0476,,0,0,,0.0013,0,0.112,0.0646,0.0349,0.0072,0.0252,0.0357,,0.121,0.0771,,0.304,0.231,0.132,0.0428,0,0.0504,0.0252,0.0238,,0.0052,0,,0.0706,0.0046
CC023,RL-03,UNC,16,1,6.982271233,2.716003344,33342857.14,2530722.857,1530437.143,176717.1429,533485.7143,7702200,0.343,0.329,0.594,0.619,0.0688,0.0395,0.304,0.302,0.648,0.662,0.143,0.0776,0.0826,0.322,0.0884,0.165,,0.276,0.284,,0.729,0.627,0.182,0.0512,0.006,0.217,0.0326,0,,0,0,,0.0103,0.003,0.101,0.0086,0,0.0175,0.0047,0,,0,0,,0.0029,0.0009,0.0079,0.007,0.0068,0.005,0.014,0.0118,,0.0211,0.0292,,0.0154,0.0214,0.0648,0.0145,0.0053,0.0848,0.0419,0.0235,,0.0032,0.0031,,0.001,0.0002,0.0888,0.0172,0.0038,0.0449,0.014,0,,0.137,0.101,,0.0208,0.0143,0.124,0.0129,0,0.207,0.0419,0,,0.0137,0.0015,,0.0254,0.003
CC023,RL-03,UNC,17,1,6.897627091,4.537819095,17858823.53,1051884.706,655418.8235,41075.29412,285741.1765,5429082.353,0.296,0.221,0.701,0.76,0.05,0.0149,0.215,0.203,0.694,0.771,0.208,0.109,0.0659,0.358,0.104,0.216,,0.277,0.293,,0.764,0.722,0.274,0.102,0.0548,0.38,0.162,0.0722,,0,0,,0.0278,0.0067,0.0756,0.0097,0.0012,0.0117,0,0,,0.0015,0.0008,,0.0043,0.0012,0.0145,0.0125,0.0071,0.0185,0.0227,0.0206,,0.0859,0.0887,,0.0697,0.0844,0.0634,0.0252,0.0065,0.0516,0.0291,0.0412,,0,0.0015,,0.0047,0.0005,0.068,0.0173,0.0051,0.0243,0.0032,0.0206,,0.136,0.118,,0.0609,0.0674,0.101,0.0328,0.0099,0.131,0.0647,0.0722,,0.0482,0.0318,,0.0754,0.0668
CC023,RL-03,UNC,18,1,8.380211242,3.774516966,38309243.7,448218.1513,130251.4286,13025.14286,130251.4286,2643337.815,0.17,0.142,0.393,0.465,0.0277,0.0213,0.525,0.477,0.813,0.844,0.358,0.188,0.181,0.473,0.261,0.289,,0.0705,0.0904,,0.774,0.748,0.408,0.15,0.0457,0.701,0.797,0.921,,0,0.0012,,0.0441,0.032,0.0439,0.0123,0.0012,0,0,0,,0,0,,0.0012,0.0006,0.069,0.0746,0.0889,0.0395,0.101,0.132,,0.0858,0.108,,0.338,0.298,0.096,0.0296,0.0036,0.0789,0.087,0.105,,0,0,,0.0028,0.0003,0.133,0.0582,0.0349,0.0425,0.058,0.105,,0.313,0.292,,0.275,0.221,0.15,0.0552,0.0084,0.143,0.116,0.105,,0.0391,0.0258,,0.102,0.0458
CC023,RL-03,UNC,19,1,5.880813592,2.774516966,19119327.73,1988410.084,1298202.353,128099.4958,309733.1092,4148894.118,0.408,0.384,0.685,0.735,0.0622,0.0456,0.219,0.188,0.584,0.608,0.132,0.0926,0.0686,0.247,0.068,0.0548,,0.208,0.208,,0.584,0.483,0.141,0.05,0.0094,0.202,0.034,0,,0,0,,0.0098,0.0028,0.073,0.0136,0.002,0.0128,0.0136,0,,0,0,,0.0041,0.002,0.0076,0.0086,0.0088,0.0051,0.0136,0.0046,,0.0077,0.0011,,0.0018,0.0022,0.0483,0.0266,0.006,0.0383,0.0136,0.0046,,0,0.0022,,0.0003,0,0.0766,0.0383,0.0051,0.0281,0.0068,0,,0.11,0.0765,,0.0065,0.0034,0.0864,0.029,0.0003,0.0944,0.0068,0,,0.0154,0.0055,,0.0213,0.0034
CC023,RL-03,UNC,20,1,7.880813592,3.187520721,22436974.79,1994647.059,1314806.723,154815.1261,316361.3445,5317563.025,0.426,0.388,0.663,0.698,0.111,0.0815,0.194,0.182,0.568,0.603,0.162,0.0688,0.068,0.246,0.0911,0.0627,,0.125,0.148,,0.638,0.541,0.243,0.0951,0.0325,0.221,0.075,0.0401,,0,0,,0.0206,0.0042,0.0778,0.0128,0.0023,0.0098,0.0054,0.0025,,0,0,,0.0036,0.0018,0.0112,0.0101,0.0117,0.0081,0.0125,0.0125,,0.0295,0.0259,,0.0466,0.0519,0.0638,0.0212,0.0047,0.0423,0.0304,0.005,,0.002,0,,0.0033,0,0.0814,0.0334,0.0085,0.0212,0.0161,0,,0.0876,0.0585,,0.0368,0.0353,0.107,0.0322,0.0035,0.0993,0.0464,0.0075,,0.0122,0.0045,,0.0332,0.0099
CC061,RL-03,UNC,21,0,5.049218023,3.534660576,17662184.87,2207773.109,1481857.311,351477.479,160725.8824,7206171.429,0.437,0.434,0.49,0.577,0.234,0.211,0.209,0.163,0.529,0.566,0.132,0.0613,0.0485,0.278,0.0511,0.0504,,0.0654,0.0661,,0.704,0.642,0.224,0.0713,0.0219,0.246,0.0489,0.0463,,0,0,,0.0174,0.0052,0.0708,0.0155,0.0008,0.0174,0.0022,0.0007,,0.0008,0,,0.0081,0.0018,0.0011,0,0.002,0.0016,0.0022,0.0007,,0.0024,0.0009,,0.0011,0.0007,0.043,0.0093,0.0012,0.0237,0.0058,0.0027,,0.0008,0,,0.0035,0,0.0579,0.0065,0.0022,0.0116,0.0014,0.002,,0.0387,0.0379,,0.0053,0.0032,0.0877,0.0196,0.0037,0.0822,0.0144,0.0082,,0.0089,0.0035,,0.0198,0.0109
CC061,RL-03,UNC,22,0,5.799340549,4.770852012,18005042.02,2790781.513,1800504.202,392509.916,244868.5714,8102268.908,0.404,0.367,0.52,0.581,0.183,0.17,0.237,0.201,0.589,0.625,0.094,0.0619,0.0446,0.266,0.078,0.0531,,0.078,0.0821,,0.801,0.704,0.238,0.0736,0.0145,0.315,0.0645,0.0254,,0,0,,0.0461,0.004,0.0775,0.0117,0.0014,0.0133,0.001,0.0012,,0,0.0021,,0.0046,0.001,0.0025,0.0011,0.0011,0.0008,0.0031,0,,0.0008,0.0021,,0.0027,0.0017,0.032,0.0081,0.0018,0.0204,0.0135,0.0036,,0.0016,0.001,,0.0052,0.0001,0.0391,0.0055,0.0018,0.0096,0.001,0.0024,,0.0298,0.0287,,0.0103,0.0051,0.062,0.0128,0.0011,0.0591,0.0219,0,,0.0113,0.001,,0.0379,0.0073
CC061,RL-03,UNC,23,0,5.390935107,2.447158031,5157983.193,624115.9664,359511.4286,118633.6134,88717.31092,2398462.185,0.351,0.317,0.45,0.501,0.206,0.191,0.301,0.261,0.648,0.682,0.128,0.0625,0.0682,0.317,0.0612,0.0533,,0.0877,0.108,,0.811,0.787,0.162,0.0365,0.0122,0.174,0.0309,0.0299,,0.0002,0,,0.0063,0.0016,0.0841,0.0065,0.0004,0.0086,0.0021,0.0011,,0,0,,0.0021,0.0014,0.0022,0.0015,0.0016,0.0016,0.0038,0.0021,,0.0016,0.0008,,0.0013,0.0011,0.0305,0.0043,0.0018,0.0084,0.0053,0.0016,,0.0018,0.0043,,0.0005,0.0000473,0.0396,0.0028,0.0018,0.0059,0.0003,0.0016,,0.054,0.0522,,0.0065,0.0057,0.0564,0.008,0.0028,0.0332,0.0079,0.0059,,0.0117,0.0093,,0.0142,0.0106
CC061,RL-03,UNC,24,0,5.672097858,4.736396502,27312605.04,4042265.546,2673904.034,617264.8739,450657.9832,9832537.815,0.43,0.443,0.536,0.544,0.229,0.264,0.189,0.153,0.553,0.557,0.092,0.0579,0.043,0.206,0.0472,0.031,,0.0761,0.0919,,0.725,0.7,0.2,0.0709,0.0251,0.174,0.0278,0.0155,,0,0.0008,,0.0213,0.0013,0.0622,0.0094,0.0024,0.0055,0.0026,0.0024,,0,0,,0.0058,0.0026,0.0028,0.0014,0.0007,0.0012,0.0013,0.001,,0.0024,0.0008,,0.0034,0.0034,0.0379,0.0105,0.0005,0.0156,0.0039,0.0019,,0.0024,0.0025,,0.0022,0.0003,0.0533,0.0069,0.0005,0.0085,0.0013,0.0015,,0.0494,0.0443,,0.0121,0.0059,0.0759,0.0166,0.0002,0.0579,0.0104,0.0005,,0.0118,0.005,,0.0316,0.0061
CC061,RL-03,UNC,25,0,6.544894485,4.556302501,15625210.08,2250030.252,1557833.445,350004.7059,148439.4958,5843828.571,0.488,0.344,0.602,0.717,0.197,0.0655,0.168,0.19,0.511,0.656,0.0637,0.0367,0.0511,0.159,0.0487,0.147,,0.0679,0.14,,0.641,0.553,0.0775,0.0189,0.0141,0.133,0.015,0,,0.0007,0,,0.0172,0.0018,0.0268,0.0026,0.0023,0.0057,0.0042,0.0036,,0,0.0012,,0.0047,0.0036,0.0009,0.0012,0.0026,0.001,0.0012,0.0251,,0,0,,0.0007,0.0001,0.0131,0.0016,0.002,0.0138,0.0054,0.0251,,0.0028,0.0025,,0.0037,0,0.0213,0.0014,0.0003,0.0057,0.003,0.0143,,0.0375,0.0433,,0.0057,0.0044,0.0298,0.0043,0.0033,0.0428,0.0078,0.0287,,0.0113,0.0062,,0.0264,0.015
CC061,RL-03,UNC,26,1,5.022565828,3.495544338,20626890.76,2557734.454,1757411.092,406349.7479,162952.437,6827500.84,0.492,0.392,0.595,0.714,0.193,0.0672,0.17,0.18,0.508,0.608,0.173,0.0765,0.0689,0.188,0.0411,0.0935,,0.0703,0.117,,0.667,0.548,0.289,0.0899,0.011,0.167,0.0267,0.0156,,0,0,,0.0265,0.0037,0.0553,0.0104,0.0007,0.0118,0.0051,0.0026,,0.0023,0,,0.0077,0.0014,0.0011,0.001,0.002,0.001,0,0.0104,,0.0012,0,,0.0004,0.0002,0.0511,0.0144,0.0007,0.0206,0.0103,0.0026,,0.0012,0.001,,0.0065,0.0001,0.0619,0.013,0.0029,0.0103,0.0062,0.0026,,0.0469,0.0437,,0.011,0.0026,0.109,0.0297,0.0012,0.0726,0.0226,0,,0.0094,0,,0.0469,0.005
CC061,RL-03,UNC,27,1,4.857332496,2.667452953,23626890.76,2811600,1892513.95,430009.4118,224455.4622,7655112.605,0.571,0.499,0.585,0.611,0.184,0.0758,0.165,0.242,0.428,0.5,0.152,0.0792,0.0747,0.222,0.0376,0.125,,0.0668,0.139,,0.678,0.547,0.262,0.0686,0.027,0.129,0.0065,0.0139,,0,0,,0.0233,0.0046,0.0326,0.0049,0.0092,0.0067,0,0.0139,,0.0029,0.0029,,0.007,0.0049,0.0007,0.0012,0.0017,0.0025,0.0026,0,,0.0029,0.0014,,0.0003,0.0004,0.0286,0.009,0.004,0.0183,0.0039,0.0046,,0,0,,0.0083,0.0018,0.0388,0.0122,0.0017,0.0067,0.0013,0,,0.0305,0.0333,,0.0112,0.006,0.0736,0.0273,0.0138,0.0467,0.0143,0.0185,,0.0044,0.0029,,0.0338,0.014
CC061,RL-03,UNC,28,1,4.740362689,1.602059991,23178151.26,2804556.303,1916833.109,442702.6891,201649.916,8900410.084,0.469,0.46,0.63,0.675,0.188,0.136,0.143,0.143,0.52,0.532,0.182,0.06,0.0432,0.186,0.0252,0.0489,,0.0565,0.0829,,0.694,0.631,0.288,0.0702,0.019,0.0902,0.0067,0.0072,,0,0,,0.0198,0.0004,0.0353,0.0128,0.0011,0.004,0.0059,0.0018,,0.0039,0.0017,,0.0137,0.0028,0.0006,0.0011,0.0007,0,0.0044,0.0018,,0,0,,0.0001,0.0002,0.0553,0.0113,0.0022,0.0153,0.0052,0.0072,,0.001,0.0017,,0.0018,0.0002,0.0594,0.0097,0.0022,0.0064,0.0015,0.0018,,0.0312,0.0432,,0.0084,0.0034,0.109,0.0254,0.0044,0.0395,0.0067,0.0163,,0.0068,0.0086,,0.0243,0.0098
CC061,RL-03,UNC,29,1,4.278753601,1.602059991,30100840.34,5056941.176,3491697.479,641147.8992,328099.1597,10685798.32,0.588,0.557,0.663,0.714,0.207,0.171,0.101,0.0827,0.412,0.438,0.164,0.065,0.0366,0.196,0.0304,0.0351,,0.0748,0.108,,0.6,0.486,0.316,0.0926,0.0218,0.161,0.0236,0.0157,,0,0,,0.0531,0.0086,0.0789,0.0173,0.0013,0.0116,0.0026,0,,0.0013,0.0007,,0.019,0.002,0.0008,0.0007,0.0008,0.0012,0.0007,0.0014,,0.0013,0.0007,,0.0003,0.0002,0.0708,0.0159,0.0015,0.0208,0.0043,0.0021,,0,0.0014,,0.0056,0.0014,0.0984,0.0156,0.0015,0.0096,0.0016,0.001,,0.0394,0.0489,,0.0226,0.0046,0.143,0.0323,0.0051,0.065,0.0108,0.0066,,0.0067,0.0043,,0.056,0.0122
